state,county,tract,block group,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,block group,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,170,000800,3,1881,1494,1453,96,94,216,44,37,02,170,000800,3,021700008003,1881,0.7942583732057417,0.051036682615629984,0.049973418394471024,0.11483253588516747,0.023391812865497075,0.019670388091440724
02,170,000900,1,1329,1123,1107,33,58,103,60,12,02,170,000900,1,021700009001,1329,0.8449962377727614,0.024830699774266364,0.0436418359668924,0.07750188111361926,0.045146726862302484,0.009029345372460496
02,170,000900,2,1215,1048,1027,40,70,106,24,12,02,170,000900,2,021700009002,1215,0.8625514403292182,0.03292181069958848,0.05761316872427984,0.08724279835390947,0.019753086419753086,0.009876543209876543
02,170,001001,1,2025,1688,1641,86,140,243,20,10,02,170,001001,1,021700010011,2025,0.8335802469135802,0.04246913580246914,0.0691358024691358,0.12,0.009876543209876543,0.0049382716049382715
02,170,001001,2,1433,1241,1217,53,74,144,7,7,02,170,001001,2,021700010012,1433,0.8660153524075367,0.03698534542916958,0.051639916259595256,0.10048848569434753,0.004884856943475227,0.004884856943475227
02,170,001003,1,1674,1398,1361,66,75,181,24,14,02,170,001003,1,021700010031,1674,0.8351254480286738,0.03942652329749104,0.044802867383512544,0.1081242532855436,0.014336917562724014,0.008363201911589008
02,170,001003,2,1760,1481,1438,68,81,171,18,29,02,170,001003,2,021700010032,1760,0.8414772727272727,0.038636363636363635,0.04602272727272727,0.0971590909090909,0.010227272727272727,0.016477272727272726
02,170,001004,1,3182,2678,2589,175,134,293,37,46,02,170,001004,1,021700010041,3182,0.8416090509113765,0.05499685732243872,0.04211187932118165,0.09208045254556882,0.011627906976744186,0.014456316781898177
02,170,001004,2,1649,1392,1376,32,93,182,20,20,02,170,001004,2,021700010042,1649,0.8441479684657368,0.019405700424499697,0.056397816858702245,0.11036992116434202,0.01212856276531231,0.01212856276531231
02,170,001100,1,2845,2466,2401,93,99,223,48,28,02,170,001100,1,021700011001,2845,0.8667838312829526,0.032688927943760986,0.03479789103690686,0.07838312829525483,0.01687170474516696,0.00984182776801406
02,170,001100,2,2519,2115,2071,88,133,240,43,23,02,170,001100,2,021700011002,2519,0.8396188963874553,0.034934497816593885,0.05279872965462485,0.09527590313616514,0.017070265978562923,0.009130607383882492
02,170,001201,1,2127,1770,1692,109,126,219,24,35,02,170,001201,1,021700012011,2127,0.8321579689703809,0.05124588622472966,0.05923836389280677,0.10296191819464035,0.011283497884344146,0.016455101081335213
02,170,001201,2,3015,2466,2389,130,251,375,32,42,02,170,001201,2,021700012012,3015,0.817910447761194,0.04311774461028192,0.08325041459369818,0.12437810945273632,0.010613598673300166,0.013930348258706468
02,170,001202,1,2199,1826,1791,60,134,257,31,32,02,170,001202,1,021700012021,2199,0.8303774442928604,0.027285129604365622,0.06093678944974989,0.11687130513869941,0.01409731696225557,0.01455206912232833
02,170,001202,2,2465,2016,1950,106,160,278,28,53,02,170,001202,2,021700012022,2465,0.8178498985801217,0.04300202839756592,0.06490872210953347,0.1127789046653144,0.011359026369168357,0.02150101419878296
02,170,001300,1,744,658,648,23,28,55,9,10,02,170,001300,1,021700013001,744,0.8844086021505376,0.030913978494623656,0.03763440860215054,0.0739247311827957,0.012096774193548387,0.013440860215053764
02,170,001300,2,1161,1065,1039,38,44,80,3,0,02,170,001300,2,021700013002,1161,0.917312661498708,0.03273040482342808,0.03789836347975883,0.06890611541774333,0.002583979328165375,0.0
02,170,001300,3,1468,1319,1292,47,51,108,12,5,02,170,001300,3,021700013003,1468,0.8985013623978202,0.03201634877384196,0.03474114441416894,0.07356948228882834,0.008174386920980926,0.0034059945504087193
02,170,001300,4,2088,1872,1823,63,96,162,16,10,02,170,001300,4,021700013004,2088,0.896551724137931,0.03017241379310345,0.04597701149425287,0.07758620689655173,0.007662835249042145,0.004789272030651341
02,180,000100,1,827,36,36,1,765,788,2,0,02,180,000100,1,021800001001,827,0.04353083434099154,0.0012091898428053204,0.9250302297460702,0.9528415961305925,0.0024183796856106408,0.0
02,180,000100,2,642,50,47,5,576,587,0,3,02,180,000100,2,021800001002,642,0.0778816199376947,0.00778816199376947,0.897196261682243,0.9143302180685359,0.0,0.004672897196261682
02,180,000100,3,1008,66,66,4,891,939,2,0,02,180,000100,3,021800001003,1008,0.06547619047619048,0.003968253968253968,0.8839285714285714,0.9315476190476191,0.001984126984126984,0.0
02,180,000100,4,939,112,107,7,773,816,4,4,02,180,000100,4,021800001004,939,0.11927582534611289,0.007454739084132056,0.8232161874334398,0.8690095846645367,0.004259850905218318,0.004259850905218318
02,180,000100,5,957,46,45,3,899,909,1,1,02,180,000100,5,021800001005,957,0.04806687565308255,0.003134796238244514,0.9393939393939394,0.9498432601880877,0.0010449320794148381,0.0010449320794148381
02,180,000100,6,1352,59,58,3,1285,1291,2,0,02,180,000100,6,021800001006,1352,0.04363905325443787,0.0022189349112426036,0.9504437869822485,0.9548816568047337,0.0014792899408284023,0.0
02,180,000200,1,910,412,395,30,381,471,18,2,02,180,000200,1,021800002001,910,0.45274725274725275,0.03296703296703297,0.4186813186813187,0.5175824175824176,0.01978021978021978,0.002197802197802198
02,180,000200,2,766,248,245,19,392,471,16,4,02,180,000200,2,021800002002,766,0.3237597911227154,0.024804177545691905,0.5117493472584856,0.6148825065274152,0.020887728459530026,0.005221932114882507
02,180,000200,3,679,180,177,12,348,455,26,5,02,180,000200,3,021800002003,679,0.2650957290132548,0.017673048600883652,0.5125184094256259,0.6701030927835051,0.03829160530191458,0.007363770250368188
02,180,000200,4,1412,343,335,31,889,1022,25,8,02,180,000200,4,021800002004,1412,0.24291784702549576,0.021954674220963172,0.6296033994334278,0.7237960339943342,0.017705382436260624,0.0056657223796034
02,185,000100,1,2798,403,381,84,1764,1979,248,24,02,185,000100,1,021850001001,2798,0.14403145103645462,0.03002144388849178,0.6304503216583274,0.7072909220872051,0.08863473909935668,0.008577555396711936
02,185,000100,2,1415,310,301,47,813,910,136,17,02,185,000100,2,021850001002,1415,0.21908127208480566,0.033215547703180213,0.5745583038869257,0.6431095406360424,0.096113074204947,0.012014134275618375
02,185,000200,1,867,63,62,14,770,797,0,3,02,185,000200,1,021850002001,867,0.0726643598615917,0.016147635524798153,0.8881199538638985,0.9192618223760092,0.0,0.0034602076124567475
02,185,000200,2,793,61,60,2,720,731,0,0,02,185,000200,2,021850002002,793,0.07692307692307693,0.0025220680958385876,0.9079445145018915,0.9218158890290038,0.0,0.0
02,185,000200,3,1030,142,141,9,838,881,0,3,02,185,000200,3,021850002003,1030,0.1378640776699029,0.008737864077669903,0.8135922330097087,0.8553398058252427,0.0,0.002912621359223301
02,185,000300,1,2527,2168,2114,93,195,214,41,47,02,185,000300,1,021850003001,2527,0.8579343094578552,0.036802532647407994,0.07716660071230709,0.08468539770478829,0.016224772457459437,0.018599129402453504
02,188,000100,1,1223,169,166,8,1010,1044,1,2,02,188,000100,1,021880001001,1223,0.1381847914963205,0.006541291905151268,0.8258381030253475,0.8536385936222404,0.0008176614881439084,0.001635322976287817
02,188,000100,2,1048,53,53,2,931,989,0,4,02,188,000100,2,021880001002,1048,0.05057251908396947,0.0019083969465648854,0.8883587786259542,0.9437022900763359,0.0,0.003816793893129771
02,188,000100,3,672,57,57,5,602,612,1,1,02,188,000100,3,021880001003,672,0.08482142857142858,0.00744047619047619,0.8958333333333334,0.9107142857142857,0.001488095238095238,0.001488095238095238
02,188,000100,4,841,33,33,0,720,804,0,1,02,188,000100,4,021880001004,841,0.039239001189060645,0.0,0.8561236623067776,0.9560047562425684,0.0,0.0011890606420927466
02,188,000100,5,538,22,22,0,503,516,0,0,02,188,000100,5,021880001005,538,0.040892193308550186,0.0,0.9349442379182156,0.9591078066914498,0.0,0.0
02,188,000200,1,1038,139,135,17,787,847,26,7,02,188,000200,1,021880002001,1038,0.13391136801541426,0.016377649325626204,0.7581888246628131,0.8159922928709056,0.025048169556840076,0.00674373795761079
02,188,000200,2,487,67,66,5,366,408,7,4,02,188,000200,2,021880002002,487,0.1375770020533881,0.01026694045174538,0.7515400410677618,0.837782340862423,0.014373716632443531,0.008213552361396304
02,188,000200,3,459,170,163,11,234,258,6,17,02,188,000200,3,021880002003,459,0.37037037037037035,0.023965141612200435,0.5098039215686274,0.5620915032679739,0.013071895424836602,0.037037037037037035
02,188,000200,4,1217,136,135,10,968,1072,1,1,02,188,000200,4,021880002004,1217,0.11175020542317174,0.008216926869350863,0.7953985209531635,0.8808545603944125,0.0008216926869350862,0.0008216926869350862
02,195,000200,1,860,693,682,23,50,95,37,7,02,195,000200,1,021950002001,860,0.8058139534883721,0.026744186046511628,0.05813953488372093,0.11046511627906977,0.04302325581395349,0.00813953488372093
02,195,000200,2,787,577,558,49,76,137,34,3,02,195,000200,2,021950002002,787,0.7331639135959339,0.062261753494282084,0.096569250317662,0.17407878017789072,0.043202033036848796,0.0038119440914866584
02,195,000200,3,688,558,543,23,46,95,19,1,02,195,000200,3,021950002003,688,0.811046511627907,0.03343023255813953,0.06686046511627906,0.1380813953488372,0.027616279069767442,0.0014534883720930232
02,195,000200,4,1480,883,866,35,442,558,10,4,02,195,000200,4,021950002004,1480,0.5966216216216216,0.02364864864864865,0.29864864864864865,0.377027027027027,0.006756756756756757,0.002702702702702703
02,198,000100,1,549,497,491,8,24,38,1,1,02,198,000100,1,021980001001,549,0.9052823315118397,0.014571948998178506,0.04371584699453552,0.0692167577413479,0.0018214936247723133,0.0018214936247723133
02,198,000100,2,531,467,462,8,29,48,4,1,02,198,000100,2,021980001002,531,0.879472693032015,0.015065913370998116,0.054613935969868174,0.0903954802259887,0.007532956685499058,0.0018832391713747645
02,198,000100,3,605,253,252,13,298,340,1,3,02,198,000100,3,021980001003,605,0.41818181818181815,0.021487603305785124,0.4925619834710744,0.5619834710743802,0.001652892561983471,0.0049586776859504135
02,198,000200,1,849,379,370,21,369,450,4,2,02,198,000200,1,021980002001,849,0.4464075382803298,0.024734982332155476,0.43462897526501765,0.5300353356890459,0.004711425206124852,0.002355712603062426
02,198,000200,2,1093,741,725,39,184,325,5,4,02,198,000200,2,021980002002,1093,0.6779505946935042,0.035681610247026534,0.16834400731930466,0.29734675205855443,0.004574565416285453,0.0036596523330283625
02,198,000200,3,385,238,233,10,92,130,4,0,02,198,000200,3,021980002003,385,0.6181818181818182,0.025974025974025976,0.23896103896103896,0.33766233766233766,0.01038961038961039,0.0
02,198,000300,1,87,79,79,2,1,5,0,0,02,198,000300,1,021980003001,87,0.9080459770114943,0.022988505747126436,0.011494252873563218,0.05747126436781609,0.0,0.0
02,198,940100,1,425,42,42,11,360,382,0,1,02,198,940100,1,021989401001,425,0.0988235294117647,0.02588235294117647,0.8470588235294118,0.8988235294117647,0.0,0.002352941176470588
02,198,940100,2,828,85,85,13,679,728,0,4,02,198,940100,2,021989401002,828,0.10265700483091787,0.01570048309178744,0.8200483091787439,0.8792270531400966,0.0,0.004830917874396135
02,198,940100,3,207,18,17,2,171,184,2,1,02,198,940100,3,021989401003,207,0.08695652173913043,0.00966183574879227,0.8260869565217391,0.8888888888888888,0.00966183574879227,0.004830917874396135
02,220,000100,1,83,76,73,4,5,6,0,0,02,220,000100,1,022200001001,83,0.9156626506024096,0.04819277108433735,0.060240963855421686,0.07228915662650602,0.0,0.0
02,220,000100,2,390,293,287,10,68,91,0,0,02,220,000100,2,022200001002,390,0.7512820512820513,0.02564102564102564,0.17435897435897435,0.23333333333333334,0.0,0.0
02,220,000100,3,1171,800,787,69,181,278,27,5,02,220,000100,3,022200001003,1171,0.6831767719897524,0.05892399658411614,0.15456874466268147,0.23740392826643894,0.02305721605465414,0.004269854824935952
02,220,000100,4,1094,671,656,41,217,321,54,5,02,220,000100,4,022200001004,1094,0.613345521023766,0.037477148080438755,0.1983546617915905,0.29341864716636196,0.04936014625228519,0.004570383912248629
02,220,000100,5,808,607,579,55,86,130,29,5,02,220,000100,5,022200001005,808,0.7512376237623762,0.06806930693069307,0.10643564356435643,0.1608910891089109,0.03589108910891089,0.006188118811881188
02,220,000200,1,1653,1178,1154,61,172,276,138,4,02,220,000200,1,022200002001,1653,0.7126436781609196,0.03690260133091349,0.10405323653962492,0.16696914700544466,0.08348457350272233,0.0024198427102238356
02,220,000200,2,1105,627,607,73,162,242,194,3,02,220,000200,2,022200002002,1105,0.567420814479638,0.0660633484162896,0.14660633484162897,0.21900452488687783,0.1755656108597285,0.0027149321266968325
02,220,000200,3,1251,642,623,60,352,496,59,5,02,220,000200,3,022200002003,1251,0.513189448441247,0.047961630695443645,0.28137490007993604,0.3964828137490008,0.04716227018385292,0.003996802557953637
02,220,000200,4,491,348,343,21,73,110,16,4,02,220,000200,4,022200002004,491,0.7087576374745418,0.04276985743380855,0.14867617107942974,0.2240325865580448,0.032586558044806514,0.008146639511201629
02,220,000200,5,582,369,359,18,148,189,10,5,02,220,000200,5,022200002005,582,0.634020618556701,0.030927835051546393,0.2542955326460481,0.3247422680412371,0.01718213058419244,0.00859106529209622
02,220,000200,6,253,187,173,25,29,45,2,11,02,220,000200,6,022200002006,253,0.7391304347826086,0.09881422924901186,0.11462450592885376,0.17786561264822134,0.007905138339920948,0.043478260869565216
02,230,000100,1,968,885,872,21,34,52,5,0,02,230,000100,1,022300001001,968,0.9142561983471075,0.02169421487603306,0.03512396694214876,0.05371900826446281,0.005165289256198347,0.0
02,240,000100,1,961,385,380,12,507,567,3,1,02,240,000100,1,022400001001,961,0.4006243496357961,0.012486992715920915,0.5275754422476587,0.5900104058272633,0.003121748178980229,0.001040582726326743
02,240,000100,2,1258,980,961,31,153,255,5,8,02,240,000100,2,022400001002,1258,0.7790143084260731,0.0246422893481717,0.12162162162162163,0.20270270270270271,0.00397456279809221,0.006359300476947536
02,240,000400,1,1033,928,915,21,39,56,16,6,02,240,000400,1,022400004001,1033,0.8983543078412392,0.02032913843175218,0.0377541142303969,0.05421103581800581,0.015488867376573089,0.005808325266214908
02,240,000400,2,958,844,824,45,31,53,11,17,02,240,000400,2,022400004002,958,0.8810020876826722,0.04697286012526096,0.032359081419624215,0.055323590814196244,0.011482254697286013,0.017745302713987474
02,240,000400,3,2272,2084,2045,54,68,106,21,21,02,240,000400,3,022400004003,2272,0.9172535211267606,0.023767605633802816,0.02992957746478873,0.04665492957746479,0.009242957746478873,0.009242957746478873
02,240,000400,4,547,430,410,71,10,20,8,23,02,240,000400,4,022400004004,547,0.7861060329067642,0.12979890310786105,0.018281535648994516,0.03656307129798903,0.014625228519195612,0.04204753199268738
02,261,000100,1,763,452,450,7,288,306,1,3,02,261,000100,1,022610001001,763,0.5923984272608126,0.009174311926605505,0.37745740498034075,0.40104849279161203,0.001310615989515072,0.003931847968545216
02,261,000100,2,611,488,487,9,42,96,3,3,02,261,000100,2,022610001002,611,0.7986906710310966,0.014729950900163666,0.06873977086743044,0.15711947626841244,0.004909983633387889,0.004909983633387889
02,261,000100,3,751,422,419,13,268,319,4,0,02,261,000100,3,022610001003,751,0.5619174434087882,0.017310252996005325,0.35685752330226367,0.4247669773635153,0.005326231691078562,0.0
02,261,000100,4,827,670,664,24,80,142,3,5,02,261,000100,4,022610001004,827,0.8101571946795647,0.02902055622732769,0.09673518742442563,0.1717049576783555,0.0036275695284159614,0.006045949214026602
02,261,000200,1,1149,789,773,49,91,160,156,4,02,261,000200,1,022610002001,1149,0.6866840731070496,0.04264577893820714,0.07919930374238468,0.1392515230635335,0.13577023498694518,0.0034812880765883376
02,261,000200,2,1115,802,775,45,114,191,88,6,02,261,000200,2,022610002002,1115,0.7192825112107624,0.04035874439461883,0.10224215246636771,0.17130044843049327,0.07892376681614349,0.0053811659192825115
02,261,000300,1,433,252,246,17,106,138,23,1,02,261,000300,1,022610003001,433,0.581986143187067,0.03926096997690531,0.24480369515011546,0.3187066974595843,0.053117782909930716,0.0023094688221709007
02,261,000300,2,1362,1105,1067,67,119,186,31,9,02,261,000300,2,022610003002,1362,0.8113069016152716,0.04919236417033774,0.08737151248164464,0.13656387665198239,0.02276064610866373,0.006607929515418502
02,261,000300,3,736,564,540,46,87,136,11,3,02,261,000300,3,022610003003,736,0.7663043478260869,0.0625,0.11820652173913043,0.18478260869565216,0.014945652173913044,0.004076086956521739
02,261,000300,4,875,767,745,28,46,75,8,1,02,261,000300,4,022610003004,875,0.8765714285714286,0.032,0.052571428571428575,0.08571428571428572,0.009142857142857144,0.001142857142857143
02,261,000300,5,1014,816,783,44,74,117,26,11,02,261,000300,5,022610003005,1014,0.8047337278106509,0.04339250493096647,0.07297830374753451,0.11538461538461539,0.02564102564102564,0.010848126232741617
02,270,000100,1,2205,62,61,2,2109,2134,8,0,02,270,000100,1,022700001001,2205,0.028117913832199547,0.0009070294784580499,0.9564625850340136,0.9678004535147392,0.0036281179138321997,0.0
02,270,000100,2,746,26,25,1,705,719,1,0,02,270,000100,2,022700001002,746,0.03485254691689008,0.0013404825737265416,0.9450402144772118,0.9638069705093834,0.0013404825737265416,0.0
02,270,000100,3,1997,65,65,3,1874,1926,6,0,02,270,000100,3,022700001003,1997,0.03254882323485228,0.0015022533800701052,0.9384076114171257,0.9644466700050075,0.0030045067601402104,0.0
02,270,000100,4,2511,48,48,1,2397,2456,3,1,02,270,000100,4,022700001004,2511,0.019115890083632018,0.00039824771007566706,0.954599761051374,0.9780963759458383,0.0011947431302270011,0.00039824771007566706
02,275,000300,1,853,700,693,10,88,123,11,3,02,275,000300,1,022750003001,853,0.82063305978898,0.011723329425556858,0.10316529894490035,0.14419695193434937,0.012895662368112544,0.0035169988276670576
02,275,000300,2,614,433,426,12,108,164,10,0,02,275,000300,2,022750003002,614,0.7052117263843648,0.019543973941368076,0.1758957654723127,0.2671009771986971,0.016286644951140065,0.0
02,275,000300,3,456,310,307,8,90,136,5,1,02,275,000300,3,022750003003,456,0.6798245614035088,0.017543859649122806,0.19736842105263158,0.2982456140350877,0.010964912280701754,0.0021929824561403508
02,275,000300,4,446,276,273,7,98,159,7,0,02,275,000300,4,022750003004,446,0.6188340807174888,0.01569506726457399,0.21973094170403587,0.35650224215246634,0.01569506726457399,0.0
02,282,000100,1,662,281,268,17,237,330,27,2,02,282,000100,1,022820001001,662,0.4244712990936556,0.0256797583081571,0.3580060422960725,0.4984894259818731,0.04078549848942598,0.0030211480362537764
02,290,000100,1,517,32,31,7,463,481,1,0,02,290,000100,1,022900001001,517,0.061895551257253385,0.013539651837524178,0.8955512572533849,0.9303675048355899,0.0019342359767891683,0.0
02,290,000100,2,794,153,149,6,613,627,1,3,02,290,000100,2,022900001002,794,0.19269521410579346,0.007556675062972292,0.7720403022670025,0.7896725440806045,0.0012594458438287153,0.003778337531486146
02,290,000200,1,641,103,103,14,506,531,1,2,02,290,000200,1,022900002001,641,0.1606864274570983,0.0218408736349454,0.7893915756630265,0.828393135725429,0.0015600624024961,0.0031201248049922
02,290,000200,2,820,537,528,13,207,261,3,3,02,290,000200,2,022900002002,820,0.6548780487804878,0.015853658536585366,0.2524390243902439,0.3182926829268293,0.003658536585365854,0.003658536585365854
02,290,000300,1,736,35,35,1,678,695,3,2,02,290,000300,1,022900003001,736,0.04755434782608696,0.001358695652173913,0.9211956521739131,0.9442934782608695,0.004076086956521739,0.002717391304347826
02,290,000300,2,470,138,133,11,299,324,3,0,02,290,000300,2,022900003002,470,0.2936170212765957,0.023404255319148935,0.6361702127659574,0.6893617021276596,0.006382978723404255,0.0
02,290,000300,3,552,25,25,2,518,526,0,0,02,290,000300,3,022900003003,552,0.04528985507246377,0.0036231884057971015,0.9384057971014492,0.9528985507246377,0.0,0.0
02,290,000400,1,540,27,27,0,486,513,0,0,02,290,000400,1,022900004001,540,0.05,0.0,0.9,0.95,0.0,0.0
02,290,000400,2,518,193,187,12,222,314,2,0,02,290,000400,2,022900004002,518,0.37258687258687256,0.023166023166023165,0.42857142857142855,0.6061776061776062,0.003861003861003861,0.0
