state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,122,000700,9939,8695,8496,316,486,895,83,34,02,122,000700,02122000700,9939,0.8748365026662642,0.03179394305262099,0.04889827950498038,0.09004930073448034,0.00835094073850488,0.0034208672904718785
02,122,000800,3724,3244,3189,91,255,392,24,8,02,122,000800,02122000800,3724,0.8711063372717508,0.02443609022556391,0.06847475832438238,0.10526315789473684,0.00644468313641246,0.0021482277121374865
02,122,000900,2132,1966,1940,40,50,98,24,5,02,122,000900,02122000900,2132,0.9221388367729831,0.01876172607879925,0.02345215759849906,0.04596622889305816,0.01125703564727955,0.0023452157598499064
02,122,001000,4027,3564,3518,88,192,334,39,16,02,122,001000,02122001000,4027,0.8850260740004966,0.02185249565433325,0.047678172336727095,0.08294015396076483,0.00968462875589769,0.003973181028060591
02,122,001100,3089,2847,2806,61,75,151,29,9,02,122,001100,02122001100,3089,0.9216574943347362,0.01974749109744254,0.024279702168986728,0.04888313370022661,0.009388151505341535,0.0029135642602784073
02,122,001200,966,427,414,20,413,518,4,7,02,122,001200,02122001200,966,0.4420289855072464,0.020703933747412008,0.427536231884058,0.5362318840579711,0.004140786749482402,0.007246376811594203
02,122,001300,4772,3525,3463,135,665,928,108,95,02,122,001300,02122001300,4772,0.7386839899413243,0.02829002514668902,0.13935456831517185,0.1944677284157586,0.022632020117351215,0.019907795473595977
02,130,000100,3484,3013,2949,103,186,357,33,9,02,130,000100,02130000100,3484,0.8648105625717566,0.029563719862227326,0.053386911595866816,0.10246842709529276,0.00947187141216992,0.0025832376578645237
02,130,000200,4884,2910,2826,213,675,1060,708,36,02,130,000200,02130000200,4884,0.5958230958230958,0.04361179361179361,0.1382063882063882,0.21703521703521703,0.14496314496314497,0.007371007371007371
02,130,000300,2841,1678,1620,131,658,897,159,26,02,130,000300,02130000300,2841,0.5906370996128124,0.04611052446321718,0.2316085885251672,0.31573389651531153,0.0559662090813094,0.009151707145371349
02,130,000400,2268,1575,1523,91,391,587,43,7,02,130,000400,02130000400,2268,0.6944444444444444,0.040123456790123455,0.17239858906525574,0.2588183421516755,0.01895943562610229,0.0030864197530864196
02,150,000100,1832,1054,1040,35,624,738,18,5,02,150,000100,02150000100,1832,0.5753275109170306,0.01910480349344978,0.3406113537117904,0.4028384279475983,0.009825327510917031,0.0027292576419213972
02,150,000200,7152,4090,3927,486,899,1339,1221,34,02,150,000200,02150000200,7152,0.5718680089485458,0.06795302013422819,0.12569910514541388,0.18722035794183445,0.1707214765100671,0.0047539149888143175
02,150,000300,2255,718,629,267,153,215,1121,7,02,150,000300,02150000300,2255,0.31840354767184037,0.11840354767184036,0.06784922394678493,0.09534368070953436,0.49711751662971176,0.0031042128603104213
02,150,000400,1052,542,506,81,110,148,283,12,02,150,000400,02150000400,1052,0.5152091254752852,0.07699619771863118,0.10456273764258556,0.14068441064638784,0.26901140684410646,0.011406844106463879
02,150,000500,1301,1118,1035,127,11,48,17,34,02,150,000500,02150000500,1301,0.8593389700230591,0.09761721752498079,0.008455034588777863,0.03689469638739431,0.013066871637202153,0.026133743274404306
02,164,000100,1631,380,362,43,1061,1217,6,9,02,164,000100,02164000100,1631,0.23298589822194973,0.026364193746167996,0.6505211526670754,0.7461679950950337,0.003678724708767627,0.005518087063151441
02,170,000101,620,550,548,5,32,56,7,3,02,170,000101,02170000101,620,0.8870967741935484,0.008064516129032258,0.05161290322580645,0.09032258064516129,0.01129032258064516,0.004838709677419355
02,170,000102,2181,1949,1918,50,99,177,13,7,02,170,000102,02170000102,2181,0.8936267767079321,0.022925263640531865,0.0453920220082531,0.0811554332874828,0.005960568546538285,0.0032095369096744614
